work_id,title,category
3184,Hokuto no Ken - La légende de Rei,manga
3185,Yugami-kun ni wa Tomodachi ga Inai,anime
3186,Agharta,manga
3187,Chibi Geass,manga
3188,World Break: Aria of Curse for a Holy Swordsman,anime
3189,Strike Witches,anime
3190,Jacaranda,manga
3191,Cambrian,anime
3192,Baby☆Love,anime
3193,The World Reflected in the Eyes of a Girl Looking Up at the Heavens,anime
3194,Lupin the Third,anime
3195,Embryon Road,manga
3196,Bacterial Contamination,anime
3197,Steins;Gate: Egoistic Poriomania,anime
3198,Kimi no Knife,manga
3199,Connected,anime
3200,Heroman Specials,anime
3201,Bungou Stray Dogs 2nd Season,anime
3202,Summer Storm!,anime
3203,To LOVE-Ru Darkness 2nd OVA,anime
3204,Toaru Kagaku no Railgun S Specials,anime
3205,Cardcaptor Sakura: Leave It to Kero-chan,anime
3206,GATE,anime
3207,Kokkoku,manga
3208,Nouveau départ,manga
3209,Fabuleux destin de Taro Yamada  (le),manga
3210,Dance in the Vampire Bund - Sledge Hammer,manga
3211,Cirque des horreurs (le) - Junji Ito collection N°13,manga
3212,Luck Stealer,manga
3213,Tokyo ghoul,manga
3214,Jungle Taitei (1989),anime
3215,Sous un rayon de soleil,manga
3216,Chuuka Ichiban!,anime
3217,Blaue Rosen,manga
3218,Genius Party,anime
3219,Excel Saga,anime
3220,Himekishi Olivia,anime
3221,Tight-rope,anime
3222,Durarara!!x2 Ketsu,anime
3223,Pokemon 3: The Movie,anime
3224,Harukanaru Toki no Naka de 3: Kurenai no Tsuki,anime
3225,Don Dracula,manga
3226,Bible Black Only Imari Rape,anime
3227,Blanco,manga
3228,Love X Mission,manga
3229,Parasite Dolls,anime
3230,Kino no Tabi: The Beautiful World - Byouki no Kuni: For You,anime
3231,Transformers Armada,anime
3232,Hyper run,manga
3233,Claymore,anime
3234,Dirty Pair: Project Eden,anime
3235,"Senki Zesshou Symphogear G: In the Distance, That Day, When the Star Became Music...",anime
3236,Tokyo Underground,manga
3237,Kagaku Ninja-Tai Gatchaman (OVA),anime
3238,Dragon Quest - La quête de Dai,manga
3239,Dr Koh,manga
3240,A croquer ?,manga
3241,Rumbling Hearts OVA,anime
3242,Grappler Baki: Saidai Tournament Hen,anime
3243,×××HOLiC,anime
3244,Tajikarao,manga
3245,Seto no Hanayome OVA Extras,anime
3246,Ansatsu Kyoushitsu (TV) 2nd Season,anime
3247,High School Paradise,manga
3248,Maid in Heaven,anime
3249,Dragon Ball Z Movie 13: Wrath of the Dragon,anime
3250,Urusei Yatsura Movie 2: Beautiful Dreamer,anime
3251,Puella Magi Madoka Magica the Movie Part 2: Eternal,anime
3252,Love master A,manga
3253,Panorama de l'enfer,manga
3254,BBK/BRNK,anime
3255,Livre jaune (le),manga
3256,Pineapple army,manga
3257,Cherish,manga
3258,"Baka to Test to Shoukanjuu: Matsuri - Sentaku ni Yotte Tenkai ga Kawaru ""LIPS Eizou""",anime
3259,Best ending ?,manga
3260,A Good Librarian Like a Good Shepherd,anime
3261,Air Gear,manga
3262,Eight Clouds Rising,anime
3263,Fighting Spirit: New Challenger,anime
3264,Elemental Gelade,anime
3265,D.C.if: Da Capo if,anime
3266,The Rebirth of Buddha,anime
3267,Onii-chan no Koto Nanka Zenzen Suki Janain Dakara ne!!,anime
3268,Tonari no Seki-kun Specials,anime
3269,Mauvaise étoile,manga
3270,Case Closed The Movie: The Time Bombed Skyscraper,anime
3271,Haikyuu!! Movie 1: Owari to Hajimari,anime
3272,Momokyun Sword,anime
3273,Master of Torque 2,anime
3274,Nekomonogatari Black,anime
3275,Dogs: Bullets & Carnage,anime
3276,Bondz,manga
3277,Barefoot Gen,anime
3278,Sakuran,manga
3279,Golden Boy,anime
3280,Extra,anime
3281,Hyper Police,anime
3282,Fighting Spirit: New Challenger,anime
3283,Kizuna,anime
3284,Blue spring ride,manga
3285,Superior,manga
3286,Ghost Stories,anime
3287,Accel World: Infinite∞Burst,anime
3288,Where Dreams Come True,anime
3289,Blood parade,manga
3290,Yu☆Gi☆Oh!,anime
3291,Clover,anime
3292,Mystère de la chair (le) - Junji Ito collection N°1,manga
3293,Attack on Titan Recap,anime
3294,Roi des ronces,manga
3295,Highschool of the Dead,anime
3296,Is this A Zombie? of the Dead,anime
3297,Peridot,manga
3298,High School DxD BorN: Yomigaeranai Fushichou,anime
3299,KenIchi: The Mightiest Disciple,anime
3300,Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,anime
3301,"Touch: Miss Lonely Yesterday - Are kara, Kimi wa...",anime
3302,Boy's next door,manga
3303,One Piece: Adventure of Nebulandia,anime
3304,Nijiiro Hotaru: Eien no Natsuyasumi,anime
3305,Tokyo Ghoul: Pinto,anime
3306,The Cosmopolitan Prayers,anime
3307,Dojin Work,anime
3308,Nuts,manga
3309,Show By Rock!!,anime
3310,Yu-Gi-Oh ! 5D's,manga
3311,Vampire Princess Miyu (TV),anime
3312,Onna Spy Goumon: Teki no Ajito wa Jotai Goumonsho,anime
3313,Adulteland,manga
3314,Lupin III: Pilot Film,anime
3315,Dirty Pair OVA,anime
3316,Imouto Paradise!,anime
3317,Final Fantasy VII: Advent Children Complete,anime
3318,Haikyuu!! Second Season,anime
3319,Working!!!,anime
3320,Aria the Scarlet Ammo,anime
3321,Hetalia: The Beautiful World Extra Disc,anime
3322,Forever my love,manga
3323,Zoku Koihime,anime
3324,Ein's Summer Vacation,anime
3325,Baki,manga
3326,X/1999,anime
3327,Vacances de Jésus et Bouddha (les),manga
3328,One Piece The Movie: Episode of Arabasta - The Desert Princess and the Pirates,anime
3329,Hen Zemi (TV),anime
3330,Alderamin on the Sky,anime
3331,Dream gold,manga
3332,Amazing Nuts!,anime
3333,Ma Femme est une étudiante,manga
3334,Mutant Hanako,manga
3335,Baymax,anime
3336,One Punch Man 2,anime
3337,Boys Over Flowers,anime
3338,Ebisu and Hotei,manga
3339,Haiyoru! Nyaruani,anime
3340,Martian Successor Nadesico: The Prince of Darkness,anime
3341,Ichiban Ushiro no Daimaou Specials,anime
3342,Force des humbles (la),manga
3343,HypnoLove,anime
3344,Nisoku Hokou,anime
3345,Pikmin Short Movies,anime
3346,Fist of the North Star,anime
3347,Trinity seven,manga
3348,Gen d'Hiroshima 2,anime
3349,The Wizard of Oz (1986),anime
3350,Tony's Heroine Series: Kanojo wa Hanayome Kouhosei? Cinderella Collection,anime
3351,Dragonaut - The Resonance,anime
3352,Battle Spirits: Brave,anime
3353,Yotoden: Chronicle of the Warlord Period,anime
3354,The Tokyo Project,anime
3355,BBK/BRNK,anime
3356,"Say ""I Love You"".",anime
3357,Another Special,anime
3358,Blood+,manga
3359,OreImo Specials,anime
3360,Casshan: Robot Hunter,anime
3361,Work in,manga
3362,Sagrada Reset,anime
3363,Argento Soma Special,anime
3364,Kiki la petite sorcière,anime
3365,Negima !? Neo,manga
3366,Sailor Moon S Movie: Hearts in Ice,anime
3367,Waiting in the Summer,anime
3368,Magical Circle Guru Guru 2,anime
3369,Diamonds,manga
3370,Cleopatra: Queen of Sex,anime
3371,"Assassination Classroom, le film",anime
3372,Solarium,manga
3373,Haruka: Beyond the Stream of Time – A Tale of the Eight Guardians,anime
3374,Shakugan no Shana II (Second) Specials,anime
3375,Heaven Eleven - Coffret,manga
3376,Knights of Sidonia,anime
3377,Triton,manga
3378,Pokemon XY,anime
3379,Banner of the Stars II,anime
3380,The Future Diary,anime
3381,Rois du rire (les) - Beshari Gurashi,manga
3382,Kamichama Karin Chu,manga
3383,Mobile Suit Zeta Gundam,anime
3384,Bakugan: Mechtanium Surge,anime
3385,Himouto! Umaru-chan: Umaru-chan Mou Ikkai!,anime
3386,Sex Warrior Pudding,anime
3387,Banner of the Stars,anime
3388,JoJo's Bizarre Adventure: Stardust Crusaders - Battle in Egypt,anime
3389,009-1,anime
3390,Dragon Ball Z Movie 12: Fusion Reborn,anime
3391,Densetsu Kyojin Ideon: Sesshoku-hen,anime
3392,Psychic School Wars,anime
3393,Endless Orbit SSX,anime
3394,God child,manga
3395,Beat Angel Escalayer,anime
3396,Kuroko's Basketball Specials,anime
3397,Your lie in april,manga
3398,One Piece,anime
3399,Hand Shakers,anime
3400,Monster Hunter Epic,manga
3401,Tales of Zestiria the X,anime
3402,The Kawai Complex Guide to Manors and Hostel Behavior,anime
3403,Fate/kaleid liner Prisma☆Illya,anime
3404,"Mattsu, Yamma and Moburi - The Mystery of the Seven Gems and the Flying Castle",anime
3405,Mobile Suit Zeta Gundam: A New Translation II - Lovers,anime
3406,Gonna be the Twin-Tails!!,anime
3407,Rec Special,anime
3408,S Friend,manga
3409,Hikaru's Go,anime
3410,"Karin, Chibi Vampire",manga
3411,Lupin III: Part II,anime
3412,Reset,manga
3413,Kyou no Go no Ni (2008),anime
3414,Rokka no Yuusha,anime
3415,GCU - Coffret,manga
3416,Ozanari Dungeon: Kaze no Tou,anime
3417,Emma: A Victorian Romance,anime
3418,Rose Hip Zero,manga
3419,Dominion,manga
3420,Birdy the Mighty: Decode,anime
3421,Mariés pour l'été,manga
3422,Monochrome Factor - Kabuto,manga
3423,Robot Carnival,anime
3424,One Piece: Dead End,anime
3425,Dragon Ball Movie 4: The Path to Power,anime
3426,Cardfight!! Vanguard: Legion Mate-hen,anime
3427,Super Seisyun Brothers,anime
3428,Rokka: Braves of the Six Flowers,anime
3429,Anata no Shiranai Kangofu: Seiteki Byoutou 24 Ji,anime
3430,Grisaia no Rakuen,anime
3431,Kurogane Communication,anime
3432,Tomorrow's Joe,anime
3433,Ranpo Kidan: Game of Laplace,anime
3434,"Say ""I Love You"".",anime
3435,Dive in the Vampire Bund,manga
3436,Ground Control to Psychoelectric Girl,anime
3437,Who is Fuoh ?!,manga
3438,Sekai Meisaku Douwa: Mori wa Ikiteiru,anime
3439,Papa to Kiss in the Dark,anime
3440,Emma,manga
3441,Tokyo Babylon,manga
3442,Phantom: The Animation,anime
3443,Blooming Moon,manga
3444,Panyo Panyo Di Gi Charat,anime
3445,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,anime
3446,The Great Adventures of Robin Hood,anime
3447,Princess Tutu Recaps,anime
3448,Durarara!! Specials,anime
3449,Fruits Basket,manga
3450,Fullmetal Alchemist: Brotherhood: 4-Koma Theater,anime
3451,Assassination classroom,manga
3452,Banana fish,manga
3453,Aikatsu! Dai Starmiya Ichigo Matsuri Zenyasai!!,anime
3454,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,anime
3455,Brynhildr in the Darkness,anime
3456,Gardiens du Louvre (les),manga
3457,Around the World With Willy Fog,anime
3458,Vie de Steve Jobs (la),manga
3459,Akari - Hadashi no aitsu,manga
3460,Nagagutsu wo Haita Neko,anime
3461,Nanatsuiro★Drops,anime
3462,Girls und Panzer der Film,anime
3463,Mai-Otome Zwei,anime
3464,Plastic Memories,anime
3465,Durarara!!x2 Ketsu,anime
3466,Urusei Yatsura - Lamu,manga
3467,Hiiro no Kakera: Totsugeki! Tonari no Ikemenzu,anime
3468,Broken Blade 6,anime
3469,DearS Special,anime
3470,Alignment You! You! The Animation,anime
3471,All my darling daughters,manga
3472,D.C.S.S. ~Da Capo Second Season~,anime
3473,Midori,anime
3474,Haikyuu!! Movie 2: Shousha to Haisha,anime
3475,Cheers you up,manga
3476,Woodstock,manga
3477,Dragon Ball Z: Atsumare! Goku's World,anime
3478,Babel Nisei (1992),anime
3479,Prince of Tennis II,anime
3480,Minimum,manga
3481,Cosmo Warrior Zero Gaiden,anime
3482,Zero no Tsukaima,anime
3483,Sarusuberi: Miss Hokusai,anime
3484,Zéro pour l'éternité,manga
3485,Sherlock Hound,anime
3486,Global garden - Coffret,manga
3487,SoulTaker,anime
3488,CØDE:BREAKER,manga
3489,BaBuKa: Gokudou no Tsuma,anime
3490,Phi Brain: Puzzle of God 3,anime
3491,Legend,manga
3492,Gundam Evolve,anime
3493,Dr. Slump and Arale-chan: N-cha! Clear Skies Over Penguin Village,anime
3494,Zakuro,anime
3495,Kujibiki Unbalance,anime
3496,Kyoukai no Kanata,anime
3497,J'ai 30 ans,manga
3498,Those Who Hunt Elves II,anime
3499,Akuei to Gacchinpo The Movie: Chelsea no Gyakushuu/Akuei to Mahou no Hammer,anime
3500,Lagrange: The Flower of Rin-ne Season 2,anime
3501,Sunday Without God,anime
3502,Akuma-kun,anime
3503,Moonlight Lady,anime
3504,Idol A,manga
3505,Ashita no Joe 2 (Movie),anime
3506,Fushigi Yuugi Special: Watase Yuu Selection,anime
3507,Zatch Bell Movie 2,anime
3508,Egomama,anime
3509,IS: Infinite Stratos 2 - World Purge-hen,anime
3510,Area D,manga
3511,11 Eyes,anime
3512,Zillion Specials,anime
3513,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,anime
3514,Humanity Has Declined,anime
3515,Marque du destin (la),manga
3516,Eromanga Sensei,anime
3517,Aphorism,manga
3518,Aquabless,manga
3519,Magical Witch Punie-Chan,anime
3520,Urashima Tarou,anime
3521,Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata,anime
3522,Kiss x Sis,anime
3523,Ga-Rei - La bête enchainée,manga
3524,Oreshura,anime
3525,The Familiar of Zero: Rondo of the Princesses OVA,anime
3526,Knights of Sidonia,manga
3527,Basilisk,anime
3528,Durarara!!x2 Ten,anime
3529,Andersen Douwa Ningyo Hime,anime
3530,Keeper coach,manga
3531,Fate/kaleid liner Prisma☆Illya Specials,anime
3532,Bakuon!!,anime
3533,Ombre et le feu (l'),manga
3534,My sister +,manga
3535,Escaflowne: A Girl in Gaea,anime
3536,Blood Reign: Curse of the Yoma,anime
3537,Saiyuki,anime
3538,Star,anime
3539,Date A Live: Encore OVA,anime
3540,Hunter x Hunter Pilot,anime
3541,Minuscule,manga
3542,Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... Desu ka!?,anime
3543,Ai no Katachi: Ecchi na Onnanoko wa Kirai... Desu ka?,anime
3544,Nurse Witch Komugi-chan Magikarte Z Special,anime
3545,Kuro no Sumika: Chronus,anime
3546,Girl's Education,anime
3547,Cat shit one,manga
3548,Masamune-kun's Revenge,anime
3549,Attack on Titan: Crimson Bow and Arrow,anime
3550,Summit,manga
3551,Dekakute Ecchi na Ore no Ane,anime
3552,Demon King Daimao,anime
3553,Ushio and Tora,anime
3554,Oh! My Goddess: The Adventures of Mini-Goddess,anime
3555,Tanoshii Muumin Ikka,anime
3556,Black Bard - Le menestrel,manga
3557,Anne of Green Gables,anime
3558,Akagami no Shirayuki-hime OVA,anime
3559,Ah! My Goddess: Flights of Fancy Specials,anime
3560,Mobile Suit Gundam - Blue destiny,manga
3561,100 demons of love,manga
3562,Les Enfants Loups : Ame & Yuki,anime
3563,Freedom,anime
3564,Bloody Kiss,manga
3565,Happy☆Lesson (TV),anime
3566,Case Closed: The Fourteenth Target,anime
3567,Samurai Deeper Kyo,anime
3568,Not ready ?! Sensei,manga
3569,Hozuki no Reitetsu,anime
3570,Ranma ½,anime
3571,Jumbor Angzengbang,manga
3572,Sherlock Hound,anime
3573,Cromartie High School,anime
3574,Complément affectif,manga
3575,Akina to Onsen de H Shiyo!,anime
3576,Chrono Crusade,anime
3577,Me and the devil Blues,manga
3578,Monsieur Mania dans la ville des plaisirs (la),manga
3579,Cybersix,anime
3580,The Heroic Legend of Arslan (OAV),anime
3581,Digimon Adventure 3D: Digimon Grand Prix!,anime
3582,Shingeki no Kyojin 2nd Season,anime
3583,The Legend of the Legendary Heroes: Iris Report,anime
3584,Suikoden III,manga
3585,The Qwaser of Stigmata II,anime
3586,Requiem from the Darkness,anime
3587,Love Hina Christmas Movie,anime
3588,Lupin III: Nusumareta Lupin,anime
3589,Wish,anime
3590,Yanbo Ninbo Tonbo,anime
3591,THE IDOLM@STER MOVIE: BEYOND THE BRILLIANT FUTURE!,anime
3592,Girls & Panzer,anime
3593,Dokidoki! Precure,anime
3594,Naruto,anime
3595,Hikaru no Go: New Year Special,anime
3596,Rozen Maiden: Meitantei Kunkun - Duell Walzer,anime
3597,Zettai Zetsumei Dangerous Jiisan Special Ban,anime
3598,Wanna Be the Strongest in the World,anime
3599,Irresponsible Captain Tylor OVA,anime
3600,The Knight in the Area,anime
3601,Heart no Kuni no Alice: Wonderful Wonder World,anime
3602,Le Fruit de la Grisaia,anime
3603,Macross 7 Trash,manga
3604,The Great White Snake,anime
3605,The Tibetan Dog,anime
3606,Snow illusion,manga
3607,Shounen Hollywood: Holly Stage for 49,anime
3608,We are always…,manga
3609,InuYasha the Movie 2: The Castle Beyond the Looking Glass,anime
3610,Ikkitousen: Dragon Destiny,anime
3611,I'll,manga
3612,Softenni,anime
3613,Escadrille des nuages (L'),manga
3614,Princess Tutu,anime
3615,Arjuna,anime
3616,Pokemon: Ash's Journey,anime
3617,Fastening Days,anime
3618,Explorer Woman Ray,anime
3619,Pokemon 4Ever,anime
3620,Spring and Chaos,anime
3621,Violence Jack: Evil Town,anime
3622,Strange+,anime
3623,Fruits Cup,anime
3624,"Ranma ½: Big Trouble in Nekonron, China",anime
3625,Dr. Slump,anime
3626,Evangelion - Plan de Complémentarité Shinji Ikari,manga
3627,Léo kun,manga
3628,Obaka-chan,manga
3629,J'aime les sushis,manga
3630,Magical Circle Guru Guru Movie,anime
3631,Tokyo Magnitude 8.0,anime
3632,Que sa volonté soit faite,manga
3633,Blue Exorcist: Runaway Kuro,anime
3634,Coo: Tooi Umi kara Kita Coo,anime
3635,Level E,anime
3636,Freezing Specials,anime
3637,Katekyo Hitman Reborn!,anime
3638,KINMOZA!,anime
3639,Toki no Tabibito: Time Stranger,anime
3640,Sakura Wars: ~Su~Mi~Re~,anime
3641,UFO Robo Grendizer: Confrontation in the Red Setting Sun,anime
3642,Magical DoReMi,anime
3643,THE IDOLM@STER SHINY FESTA,anime
3644,Princess Minerva,anime
3645,GATE,anime
3646,Ginsoukikou Ordian,anime
3647,School Rumble,anime
3648,Gringo,manga
3649,Towanoquon: Dancing Orchid in Chaos,anime
3650,Soul Link,anime
3651,Mermaid Melody Pichi Pichi Pitch Pure,anime
3652,Overlord,anime
3653,Elemental Gerad,manga
3654,Sanctum,manga
3655,Little Busters!: Sekai no Saitou wa Ore ga Mamoru!,anime
3656,Megami Kouhosei,anime
3657,Ghost in the Shell: Stand Alone Complex 2nd GIG,anime
3658,The Heroic Legend of Arslan,anime
3659,Yozakura Quartet: Tsuki ni Naku,anime
3660,Dragon Ball SD,manga
3661,Hakone,anime
3662,Gyo,manga
3663,Cowa!,manga
3664,Yuukan Club,anime
3665,Garçon d'à coté (le),manga
3666,Rail Wars!,anime
3667,Pokemon: Pikachu's Summer Vacation,anime
3668,"Sankarea: I, Too, Am... A Zombie...",anime
3669,The sadist & the spoiled boy,manga
3670,Chocotto Sister,anime
3671,Encouragement of Climb,anime
3672,New Fist of the North Star,anime
3673,Cybersix,anime
3674,Amour de Bentô (un),manga
3675,"Ore-tachi, Tomodachi!",anime
3676,School of Bondage,anime
3677,Mokke Special Episodes,anime
3678,School Rumble Third Term,anime
3679,Zoids Fuzors,anime
3680,Miyanishi Tatsuya Gekijou: Omae Umasou da na,anime
3681,Ookiku Furikabutte,anime
3682,InuYasha: The Final Act,anime
3683,Buki yo Saraba,anime
3684,Gankutsuou: The Count of Monte Cristo,anime
3685,Hamatora The Animation,anime
3686,Good Luck Girl!,anime
3687,Gintama Movie: Kanketsu-hen - Yorozuya yo Eien Nare,anime
3688,Amour à mort (l'),manga
3689,Bouddha,manga
3690,Magic Knight Rayearth,anime
3691,Happy project,manga
3692,Date A Live: Mayuri Judgement,anime
3693,Birdy the Mighty Decode:02,anime
3694,Dore Dore no Uta,anime
3695,Light Lag,anime
3696,Smile Precure!,anime
3697,Yu-Gi-Oh! 3D: Bonds Beyond Time,anime
3698,Ai Monogatari: 9 Love Stories,anime
3699,Tales of Symphonia The Animation: Kratos-sensei no Private Lesson,anime
3700,Sol Bianca: The Legacy,anime
3701,J'aime ce que j'aime,manga
3702,Gunnm,manga
3703,Utopa,anime
3704,Tae Guk,manga
3705,Ajjishin da Tsunami wa? Jibun no Inochi wa Jibun de Mamoru,anime
3706,The door to the closed mind,manga
3707,Make up,manga
3708,The World is Still Beautiful,anime
3709,Binchou-tan,anime
3710,Harukanaru Toki no Naka de 3: Owarinaki Unmei,anime
3711,Cherry poppers,manga
3712,Electric Hands,manga
3713,"Sayonara, Midori ga ike: Tobe! Tako Glider!!",anime
3714,Pokemon the Movie: Hoopa and the Clash of Ages,anime
